Name,Action_rgb,Romance_rgb,Drama_rgb,Horror_rgb,Action,Drama,Horror,Romance,Action_audio,Romance_audio,Drama_audio,Horror_audio,Label
Truth or Dare Trailer #1 (2018)  Movieclips Trailers,13.3903369308,13.0371689796,20.6075072289,52.9649913311,16.928461194,2.4516433477,75.971609354,4.6482827514,47.3400086164,7.8065037727,11.1441858113,33.7092936039,2
UNDERWORLD BLOOD WARS - Official Trailer (HD),28.5590320826,1.7814097926,33.171120286,36.4884406328,10.4231089354,13.3594483137,66.0923421383,10.1251006126,52.4873197079,12.2798524797,17.7513286471,17.4815043807,2
Unfriended Dark Web Trailer #1 (2018)  Movieclips Trailers,4.1112240404,34.4900667667,29.2329907417,32.1657150984,16.5714785457,22.6857557893,26.3843327761,34.358432889,28.6805838346,5.4892566055,7.3302187026,58.4999382496,2
UNSANE  Official Trailer,17.0328274369,16.1446303129,54.5857667923,12.236776948,28.2577604055,16.9946521521,45.9750413895,8.7725423276,25.6808936596,12.0725758374,10.2349497378,52.0115852356,2
UPGRADE (2018) – Official Red Band Film Trailer,12.7439156175,12.1999926865,25.6860613823,49.3700295687,29.5747220516,8.9592322707,35.3984594345,26.067584753,31.463944912,11.8966005743,17.0032680035,39.6361857653,2
Vampire Cleanup Department - Trailer,36.0847085714,7.2765812278,39.3026918173,17.3360109329,0.5043555051,8.6791850626,71.5301692486,19.2862898111,34.9255383015,30.7447463274,26.8750458956,7.4546739459,2
VERÓNICA,31.5173178911,7.4214197695,31.3691347837,29.6921223402,29.8249423504,3.7716481835,64.4730269909,1.9303830341,37.6930475235,4.5111801475,5.0763003528,52.7194678783,2
What Keeps You Alive - Official Red Band Trailer I HD I IFC Midnight,9.587367624,12.6223802567,18.9276739955,58.8625788689,19.0093323588,17.4899920821,46.2100684643,17.2906011343,38.8452678919,11.9492307305,10.2057829499,38.9997154474,2
Wildling - Official Trailer I HD I IFC Midnight,31.0092240572,7.7047728002,33.8968157768,27.3891746998,31.4156264067,7.2825327516,51.4406204224,9.8612196743,34.0532273054,23.776178062,17.4704879522,24.7001066804,2
"Winchester Official Trailer #1 (2018) Jason Clarke, Helen Mirren Horror Mystery Movie HD",18.1343212724,6.046096608,16.4039045572,59.4156801701,3.3581100404,0.7086654194,95.0548768044,0.8783457801,3.9204768836,1.1571080424,1.843076013,93.0793404579,2
Wish Upon Trailer #1 (2017)  Movieclips Trailers,37.6903682947,5.0750784576,36.0224455595,21.2121114135,18.8888773322,10.5721652508,55.5218040943,15.0171607733,28.8305044174,1.8989691511,2.5230305269,66.7474925518,2
XX - Official Trailer,12.118627131,16.1622405052,22.6014122367,49.1177201271,35.014256835,7.9630672932,48.6221373081,8.4005430341,21.6665029526,2.1874664351,3.0301067978,73.1159210205,2
DELIRIUM Official Trailer (2018) Topher Grace Movie HD,25.5486488342,10.768020153,48.6028730869,15.0804564357,4.2886175215,16.8376713991,24.5164960623,54.3572187424,1.5115077607,1.886141859,1.6909804195,94.9113726616,2
"Deliver Us From Evil Official Trailer (2014) Eric Bana, Horror HD",28.3724009991,3.4039981663,19.1768169403,49.0467786789,5.363721028,3.9742480963,88.7644946575,1.8975412473,7.3506191373,0.9196871892,0.8545775898,90.8751130104,2
Devil Official Trailer #1 - (2010) HD,21.7073246837,8.3263009787,31.492215395,38.4741604328,5.9931688011,5.42126894,78.2796084881,10.3059574962,7.879242301,5.8857712895,12.501616776,73.7333655357,2
Evil Dead  Trailer,15.8981502056,12.6093477011,25.856423378,45.6360816956,22.588005662,6.5323896706,63.9892697334,6.8903408945,49.5196670294,2.7525890619,5.4852884263,42.2424614429,2
Flatliners Trailer #1 (2017)  Movieclips Trailers,31.1104953289,3.7965517491,34.2537283897,30.8392167091,47.1197992563,4.0107678622,22.3997756839,26.4696538448,35.4722946882,15.0738149881,21.2490320206,28.2048672438,2
"Fright Night (2011) Official Trailer #1 - Christopher Mintz-Plasse, Colin Farrell Comedy HD",27.2174030542,8.3913125098,44.6220070124,19.7692766786,1.2443474494,2.814993076,95.083796978,0.8568717167,22.4463433027,9.4463035464,10.9831854701,57.1241617203,2
Get Out Official Trailer 1 (2017) - Daniel Kaluuya Movie,15.4557049274,22.893704474,43.6563313007,17.9942578077,30.3807616234,14.0449374914,25.1498758793,30.4244309664,35.7353001833,2.8890024871,4.0267523378,57.3489427567,2
GHOST STORIES Trailer 2 (2018),6.8495810032,14.3436253071,21.1015313864,57.7052652836,37.5245451927,8.6900271475,38.305336237,15.4800981283,24.7977882624,4.461158812,11.3092839718,59.4317674637,2
Ghostland International Trailer (2018) Horror Movie,24.0167170763,7.7930621803,31.1499327421,37.0402902365,0.4335231613,2.7323976159,90.3830289841,6.4510494471,16.9336155057,3.7139937282,5.9946209192,73.3577668667,2
GOOSEBUMPS 2 - Official Trailer (HD),20.976524055,13.0828410387,33.2911372185,32.6495021582,11.5054383874,33.4100872278,45.3743249178,9.7101435065,34.6153110266,15.501382947,19.7771400213,30.1061719656,2
Halloween - Official Trailer (HD),16.2672653794,18.776063621,34.0513378382,30.9053272009,48.5647052526,17.7555814385,19.9954777956,13.6842355132,12.8131568432,1.4959873632,2.8765080497,82.814347744,2
Happy Death Day Trailer #1 (2017)  Movieclips Trailers,21.4245021343,13.9052942395,36.3609194756,28.3092796803,23.0812042952,11.5361370146,34.2708557844,31.1117976904,32.3988556862,13.09543401,18.1966453791,36.3090634346,2
Hellraiser Judgment Trailer (2018) Horror Movie,26.359295845,11.0844612122,37.8901124001,24.6661320329,49.4736939669,22.0150917768,17.9184183478,10.5927988887,39.1514867544,3.443646431,9.6630766988,47.7417975664,2
Hereditary  Official Trailer HD  A24,23.289078474,13.7259423733,41.5100514889,21.4749246836,31.5038323402,16.5689125657,41.5061682463,10.4210793972,31.6865414381,6.5460339189,8.9434556663,52.8239667416,2
House at the End of the Street (2012) - Official Trailer [HD],31.2886744738,5.6432012469,27.9091566801,35.1589649916,19.2677691579,4.8364873976,72.8613197803,3.0344251543,16.1899551749,1.9757434726,5.361219123,76.4730751514,2
It Comes at Night Teaser Trailer #1 (2017)  Movieclips Trailers,22.912876308,2.8022050858,23.0472952127,51.2376189232,20.0075447559,11.5117318928,64.5541489124,3.9265859872,41.568467021,11.4703722298,8.2901135087,38.6710494757,2
It Trailer #1 (2017)  Movieclips Trailers,32.5532793999,6.8103261292,35.0857883692,25.550609827,25.8904874325,7.2349607944,58.8075876236,8.0669626594,18.6672464013,22.1607401967,19.6674749255,39.5045399666,2
Jigsaw Trailer #1 (2017)  Movieclips Trailers,15.8308640122,10.3677123785,21.2265819311,52.5748431683,10.3683292866,3.7630479783,78.1834304333,7.685200125,16.8131917715,5.4356072098,8.4348984063,69.31630373,2
Let Me In - Trailer,36.2389415503,4.951421544,36.9460910559,21.8635439873,15.6739801168,3.9013978094,76.7563700676,3.6682456732,41.7750447989,7.1219205856,8.4648244083,42.6382124424,2
Little Evil Trailer #1 (2017)  Movieclips Trailers,30.1865309477,10.1966246963,47.4938780069,12.1229752898,37.3962670565,6.262613833,29.4307917356,26.9103229046,14.0358269215,26.9505828619,37.9236251116,21.0899636149,2
MANDY - Official Trailer,1.3283862732,2.7454020455,28.154861927,67.7713513374,17.4556568265,3.7800963968,68.780708313,9.9835425615,13.5777741671,19.5220828056,21.4453533292,45.4547971487,2
Mom and Dad Trailer #1 (2018)  Movieclips Trailers,32.4234008789,8.2838714123,39.0294849873,20.2632397413,25.0212669373,12.2615642846,51.5979766846,11.1191906035,21.3009282947,15.6681075692,23.8076329231,39.2233341932,2
My Soul to Take - Trailer,18.2434082031,10.0557751954,58.2702219486,13.4305909276,26.10437572,20.2245041728,16.1522656679,37.5188499689,46.0747122765,2.963947691,3.9586234838,47.0027238131,2
"No One Lives Official International Trailer #1 (2013) - Luke Evans, Adelaide Clemens Movie HD",19.8496922851,14.4919231534,33.4134280682,32.2449624538,15.9465029836,23.407907784,45.7476824522,14.8979023099,30.8292537928,22.0246046782,24.5715081692,22.5746363401,2
Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD,37.1022522449,6.2661379576,48.9157855511,7.715832442,15.9537881613,41.8628782034,22.5059792399,19.6773543954,31.3286989927,12.016762048,13.7951716781,42.8593724966,2
Ouija Official Trailer #1 (2014) - Olivia Cooke Horror Movie HD,39.6041750908,2.0961672068,34.5271348953,23.7725168467,36.634978652,28.3365100622,22.2475096583,12.7810031176,50.439453125,0.7369313855,2.101100795,46.722510457,2
Paranormal Activity 2 Trailer,12.8594338894,0.3949603066,6.5806873143,80.1649212837,16.3690954447,2.6733953506,79.3422460556,1.6152655706,1.6004364938,0.1085144002,0.0902082946,98.2008337975,2
Paranormal Activity 3 Trailer (Official),33.0317050219,6.269185245,40.1645302773,20.5345854163,39.794960618,13.568726182,38.5109394789,8.1253752112,7.1908958256,1.0621342808,2.8282351792,88.9187395573,2
Paranormal Activity 4 Official Trailer #2 (2012) Horror Movie HD,32.9621702433,4.0693793446,51.428437233,11.5400068462,23.7935230136,19.8768511415,40.97674191,15.3528869152,15.8852010965,0.7437647786,2.1450283006,81.2260091305,2
Patient Zero Trailer #1 (2018)  Movieclips Trailers,17.8651288152,16.3591429591,32.8468859196,32.9288393259,19.2696392536,14.2693996429,54.0322601795,12.428701669,31.978598237,13.4548231959,17.2522097826,37.3143672943,2
Piranha 3DD - Official HD Trailer,15.5019879341,14.0548452735,65.1095449924,5.3336206824,48.8032788038,25.5665659904,11.6191953421,14.0109628439,39.5413577557,16.2109345198,22.2065344453,22.0411792397,2
Possum - Official Movie Trailer (2018),23.7808287144,10.6862574816,31.6246896982,33.9082181454,21.5666130185,7.4176371098,64.410930872,6.6048212349,22.3701328039,8.8929213583,8.8228985667,59.9140405655,2
PROMETHEUS Trailer 2 - 2012 Movie - Official [HD],30.418407917,2.7932150289,19.1386565566,47.6497113705,4.0909036994,2.1397409961,86.865568161,6.9037869573,30.6917518377,7.5430519879,9.6900843084,52.075111866,2
1920 Evil Returns Official Theatrical Trailer  Aftab Shivdasani,17.96776354,8.273401111,21.08206153,52.67676711,16.79955125,13.64260912,63.9041841,5.653654411,59.16904807,3.535437211,10.28406173,27.01145411,2
"Carrie Official Trailer #1 (2013) - Chloe Moretz, Julianne Moore Movie HD",26.66631043,11.80780679,44.59478557,16.93110317,43.11040938,27.14821398,21.72600776,8.015369624,25.37420392,2.379939519,3.957595676,68.2882607,2
A Nightmare on Elm Street Official Trailer #1 - (2,30.21052778,2.897435986,19.12904233,47.76299,2.651334181,13.25165331,79.60531116,4.491703212,12.59834021,10.08817032,10.95215455,66.36133194,2
Blair Witch (2016 Movie) - Official Trailer,25.3331393,6.159163266,26.01723671,42.49046147,8.328869939,3.616790846,86.55279875,1.501543168,47.00094163,7.228146493,10.02451256,35.74640453,2
Christmas with the Dead,11.76807806,25.78355968,56.35646582,6.091897562,5.531589314,40.47570527,32.33866096,21.65404558,4.977750033,64.87161517,26.16295815,3.987686709,2
"ANGEL OF MINE Official Trailer (2019) Yvonne Strahovski, Luke Evans Movie HD",19.8398754,11.67939752,49.60702956,18.87369305,10.55250019,19.78452206,13.28422725,56.37875199,43.11574399,6.862644106,9.436263889,40.58535397,2
CATHERINE THE GREAT Official Trailer (2019) Helen ,21.23298943,11.07053459,35.50993204,32.186535,2.743728086,53.76791954,2.271621861,41.21673703,12.72075474,3.638623282,5.259532854,78.3810854,2
1920 Trailer,7.727424055,25.26398599,30.33698201,36.67160273,15.37963897,28.16409171,24.34991151,32.10635781,12.6454249,16.90450609,22.74419218,47.70587087,2
CLOWN OF THE DEAD Official Trailer (2019) Horror Movie,24.76850301,11.64111495,36.31230891,27.2780776,30.71863651,35.63868403,9.589438885,24.0532428,6.884831935,1.250407472,3.441254795,88.42350841,2
Crawl (2019) – Official Trailer – Paramount Pictur,22.69411534,6.520605087,26.95294023,43.83233786,12.06449717,3.394984826,69.69578862,14.84473348,32.24162757,7.669308782,10.08107066,50.00798702,2
CLOWNDOLL Official Trailer (2019) Horror Movie,17.00578332,19.38023418,41.65077507,21.96320146,16.50148928,6.35221377,18.04589182,59.10040736,13.65450025,2.230411209,6.783754379,77.33133435,2
ANNABELLE CREATION - Official Trailer,26.18706822,8.615557104,31.55831695,33.63905847,8.856935799,1.983351074,86.84589863,2.313805372,11.62877679,2.909718081,5.153875425,80.30762672,2
Annabelle - Official Main Trailer [HD],22.74750471,9.977439046,28.29976678,38.97528946,11.17104515,15.25099128,66.68509245,6.892867386,16.27528518,6.765702367,10.65691039,66.3021028,2
A Quiet Place (2018) - Official Trailer - Paramount Pictures,32.77563453,5.78176491,30.33825159,31.10435307,7.303290069,3.196982667,87.90743351,1.59229897,16.00402743,0.905422494,2.416815609,80.67373037,2
ANNABELLE COMES HOME - Official Trailer,19.68778074,9.337681532,24.49697405,46.47755921,3.132917359,1.091521978,94.15620565,1.619353518,34.84217823,2.238915861,2.234041318,60.68487167,2
1920 LONDON  OFFICIAL THEATRICAL TRAILER  06 May 2016,18.86832118,10.33095717,23.73098582,47.06973433,10.70720777,5.324865505,5.600815639,78.36710811,16.18098021,3.071347997,9.472285211,71.27538323,2
"BEYOND SKYLINE SKYLINE 2 Official Trailer (2017) Frank Grillo, Iko Uwais Sci-Fi Action Movie HD",14.69332427,9.927289933,25.82035959,49.5590359,6.766303629,8.064827323,11.99232787,73.17653894,43.43467355,12.91655451,14.77897465,28.86979282,2
Puppet Master The Littlest Reich Trailer #1 (2018)  Movieclips Indie,1.677720621,15.0111258,47.89474308,35.41641235,18.45000833,7.736323774,72.42335677,1.390311867,19.11975443,32.81088173,27.82574296,20.24362087,2
Leatherface Trailer #1 (2017)  Movieclips Indie,28.67269814,6.061055884,44.30347681,20.96277177,35.48639417,3.250637278,51.60995126,9.653018415,26.02721155,4.523826763,6.124399602,63.3245647,2
"Movie Raaz - Official Trailer - Bipasha Basu, Dino Morea & Ashutosh Rana",20.16059011,17.01965332,46.32047415,16.4992854,4.291655123,11.10377684,28.00905108,56.5955162,11.39661297,12.98663467,74.39997792,1.216777973,2
"KHAMOSHIYAN - Silences have SecretsUNCENSORED Trailer  Ali Fazal, Gurmeet Choudhary,Sapna Pabbi",18.84326041,7.17304945,23.8141939,50.16949177,25.76439679,15.483208,40.30079544,18.45160127,5.68065457,29.26804721,25.34712255,39.7041738,2
MON MON MON MONSTERS Trailer 《报告老师！怪怪怪怪物！》 (Opens 28 July),9.823854268,25.92315376,29.55819368,34.69479382,4.490976036,49.47871268,22.55396694,23.47634286,25.62952042,13.55389655,46.15991414,14.65667337,2
Lupt Official Hindi Trailer 2019  Hindi Movies  Javed Jaaferi  Vijay Raaz,18.49529147,6.734606624,19.53085214,55.23925424,2.294198237,1.347185206,89.14937973,7.2092399,22.09255397,11.51395366,12.69681454,53.69667411,2
Phoenix Forgotten Official Trailer 1 (2017) - Matt Biedel Movie,26.69577599,7.745949924,43.12563241,22.43264616,27.44484544,6.678763777,57.51075149,8.365634084,43.98410022,21.13908231,27.60189176,7.274915278,2
Poltergeist  Trailer #1  Official HD Trailer  2015,16.54952317,11.22260019,27.75905728,44.46881413,17.36626625,4.113107547,56.85057044,21.67005092,21.38910145,2.652053721,4.978951439,70.97989917,2
Lights Out - Official Trailer [HD],16.59874022,6.812765449,19.48622465,57.10226893,15.90141654,3.470221907,77.88663507,2.741719782,20.42081207,0.303466711,0.708611729,78.56711149,2
Polarid,10.1241827,22.81280309,30.73791862,36.32509112,10.92192829,4.665435478,69.20371652,15.20892382,24.17702973,6.175434589,7.435409725,62.21212149,2
Man Vs,41.72634184,1.929723844,27.67887115,28.66506279,12.20577806,23.58780056,42.96002984,21.24639452,64.58714008,1.305242348,2.631800808,31.47582114,2
The Ritual  Official Trailer [HD]  Netflix,17.9424867,12.53402978,35.66764593,33.85584056,6.208097562,13.61231655,75.63119531,4.548396543,33.07816982,6.426434964,7.640249282,52.85515189,2
THE CRUCIFIXION Official Trailer (2017) Sophie Cookson Horror Movie HD,22.18869478,11.4312835,35.82541645,30.55460751,29.20933962,9.546371549,28.78957987,32.45470524,24.22406673,5.69544211,6.500929594,63.57955933,2
The Curse of La Llorona - Official Trailer [HD],17.45188385,9.820247442,21.17493451,51.55293345,3.408050537,1.489412505,92.98935533,2.113180235,28.92981172,6.809995323,8.730038255,55.53015471,2
THE NUN Scary Valak Swimming Trailer NEW (2018) Horror Movie HD,13.73092383,8.54517892,14.73522484,62.98867464,4.191457853,1.413846388,93.13067794,1.264012232,60.61676145,7.834252715,9.037010372,22.51198143,2
"The Purge Official Trailer #1 (2013) - Ethan Hawke, Lena Headey Thriller HD",35.83693802,3.342318907,40.53739905,20.28334886,9.013171494,24.38812852,54.23327088,12.36542016,43.32406521,17.06459671,18.43377501,21.17756158,2
The Strangers Prey at Night Trailer #1 (2018)  Movieclips Indie,15.79407752,6.899669766,17.75815785,59.54809189,9.002737701,0.960149057,88.11244369,1.924667321,45.60041726,4.364625365,10.14269292,39.89226222,2
The Insidious Chapter 5  The Death Lair (2019) HD Thearitical fan Trailer,15.06663859,11.16008088,27.79677212,45.97651362,2.303014882,4.424959794,92.77666211,0.495358882,2.153976075,55.44031262,21.10021412,21.30549252,2
The Conjuring - Official Main Trailer [HD],18.57636124,10.96183062,24.17649478,46.28531039,3.225430846,4.076355696,91.38537645,1.312845014,15.27641416,22.54680097,32.18717873,29.98961806,2
TERRIFIED Official Trailer (2018) Horror Movie,21.57106698,9.136320651,24.34581369,44.94679868,16.26191288,6.164546311,72.41063714,5.162907019,15.0714919,34.35486853,35.09013653,15.48350453,2
TERRIFIER Official Trailer (2018) Clown Horror Movie HD,11.2440899,15.02068192,19.61930841,54.1159153,6.491487473,10.19486189,65.63184261,17.68180579,15.66656977,5.461829901,6.511694193,72.35990763,2
The Houses October Built 2 - OFFICIAL TRAILER,9.211950749,22.14542627,26.54319108,42.0994401,26.72085762,21.48773223,23.31041992,28.48099172,38.63673806,7.364326715,14.6756351,39.32329714,2
The Conjuring 2 - Main Trailer [HD],16.26356691,8.23366642,18.89576614,56.60700202,18.476592,6.228357926,69.95994449,5.335108563,19.3656534,4.701747373,12.79798746,63.13460469,2
The Spiderwick Chronicles Trailer [HD],37.42566705,6.505277008,49.97974336,6.089305878,37.49675155,16.04711711,39.26639259,7.18973875,28.87174785,8.181925118,16.22443348,46.72189653,2
The Cabin In the Woods 2 Trailer 2017  FANMADE HD,21.0692957,13.43041807,33.46788883,32.03239143,33.80669057,7.168919593,4.251613468,54.77278233,1.423302479,69.10446286,26.49983764,2.97239311,2
Truth or Dare Trailer #1 (2018)  Movieclips Trailers,13.39033246,13.03716898,20.60753107,52.96497345,16.92843288,2.451643907,75.97164512,4.648279399,47.30560184,7.811631262,11.11093163,33.77182782,2
The House Next Door,32.40081072,7.15303719,36.3591969,24.08694774,47.86074758,32.69238472,17.50196368,1.944894716,4.838597029,6.911122799,8.053275943,80.1970005,2
The Void Trailer #1 (2017) Horror Movie HD,16.46947414,10.02819091,26.28766,47.21467197,6.047013402,7.473105937,67.55309701,18.92678589,8.823422343,48.51354957,33.12859833,9.534422308,2
The Houses October Built Official Trailer #1 (2014) - Horror Movie HD,8.890166134,20.96767724,24.74008948,45.4020679,16.74535424,18.60297918,55.99787831,8.653783053,13.24595511,1.248270087,6.279981136,79.22579646,2
Trailer  Kagaz Ki Naav (Horror Short Film)  Tina Bakshi  Releasing On 26th July  Speed Records,2.149248682,27.09263265,35.82634628,34.93176997,8.665613085,23.05169553,63.5348022,4.747893289,29.58283126,24.02233183,19.61110383,26.7837435,2
HELL HOUSE LLC - Official Horror Trailer,17.83831269,12.60738671,31.42558932,38.12870979,7.925184816,5.351306498,82.96241164,3.761095926,27.83260345,5.74215278,13.96451145,52.46073008,2
IT2 horror,21.32663429,12.65948117,37.2148633,28.79902124,38.50767314,8.634870499,36.77989244,16.07755721,21.84223235,8.096813411,8.745780587,61.31517887,2
Halloween - Official Trailer (HD),16.26727432,18.77607554,34.05130804,30.90533316,48.56466651,17.75564849,19.99545097,13.68423104,12.81489432,1.491983328,2.901778184,82.79134631,2
Insidious The Last Key - Official Trailer (HD),24.57538098,4.276921228,18.96728426,52.18041539,16.75689369,3.962450847,77.43594646,1.844714396,8.237497509,0.12928833,1.330751181,90.30245543,2
JESSABELLE Trailer [Horror - 2014],38.42267692,3.400106356,43.6178416,14.55937028,6.370770186,11.42939478,71.36615515,10.83367392,33.84280503,20.43080628,20.89826167,24.8281315,2
Jigsaw Trailer #1 (2017) _ Movieclips Trailers,15.83086699,10.36770716,21.22657895,52.57484913,10.36830992,3.76303792,78.1834662,7.685193419,17.54514724,6.137325242,8.834107965,67.48341918,2
"Insidious Chapter 3 Official Trailer #1 (2015) - Stefanie Scott, Lin Shaye Horror Sequel HD",25.10838509,6.417157501,22.56780714,45.906654,1.580394618,5.310180411,87.60691285,5.502512306,34.2869252,10.34331545,12.50797659,42.86177754,2
It Trailer #1 (2017)  Movieclips Trailers,32.5533092,6.810327619,35.08575261,25.55060983,25.89050531,7.234958559,58.80758166,8.066958934,19.29019988,23.88294935,20.63082457,36.19602323,2
Happy Death Day Official Trailer #1 (2017) Horror Movie HD,19.67741251,14.27677125,35.34181714,30.70399761,25.36334991,4.993001744,62.54826188,7.095379382,25.20995438,15.64844251,24.75842386,34.38318074,2
Haunters The Art of the Scare - Trailer,13.25580478,24.95272607,52.18269229,9.608774632,6.975626945,34.65160429,3.089382313,55.28338552,5.206611753,0.743268244,91.61989689,2.430216782,2
Haunted 3D hindi movie trailer,21.02360278,7.899488509,32.89531469,38.18159997,10.70860848,2.451231144,84.78395939,2.056190558,1.239305642,0.141109549,7.23150745,91.3880825,2
halloween,16.4663285,18.62881482,34.27841961,30.62643707,48.59235585,17.07765758,19.6380645,14.69192803,12.82287538,1.490921061,2.90115606,82.7850461,2
IT2,35.42776406,6.493782997,37.58605719,20.49239278,33.40574801,8.658264577,44.89955008,13.03643733,26.04242861,8.179816604,9.364281595,56.41346574,2
Into the Dark Pooka! Trailer (Official) • A Hulu Original,41.74295962,1.997521706,46.62356973,9.635952115,67.46118665,15.66507071,5.165573582,11.70817316,31.5210551,16.70532674,16.60833806,35.16528308,2
IT CHAPTER TWO (2019) Trailer #2,39.62850273,2.812833712,34.84683931,22.71182835,89.77330327,6.428742409,0.301075052,3.496882692,30.21038473,9.744477272,11.24054044,48.80460799,2
SLENDER MAN - Official Trailer (HD),29.33536768,4.964033887,31.60324991,34.09734964,20.81530392,16.9960767,46.25325203,15.93537182,6.99788332,6.878891587,4.572040215,81.55118823,2
"Raaz 3 Official Theatrical Trailer  Emraan Hashmi, Bipasha Basu, Esha Gupta",30.65345585,2.755903639,30.73156476,35.85908115,14.35863674,1.603634842,81.7706883,2.26704292,17.74400473,19.56448257,20.57826668,42.11325049,2
Sinister 2 Official Red Band Trailer #1 (2015) - Horror Movie Sequel HD,19.29280162,11.84317842,30.71412444,38.1498903,17.29172915,2.408937924,76.86933875,3.429992497,30.83956242,0.253856392,0.972511247,67.93407202,2
Insidious (2010) Official Trailer #1 - James Wan Movie HD,42.60289669,1.953104325,44.34916377,11.0948287,15.59598148,7.906153798,52.24913955,24.24872518,26.69735253,4.401437938,4.324280843,64.57692981,2
HELL HOUSE LLC II THE ABADDON HOTEL - Official Horror Trailer,15.56961983,13.36435974,36.64067686,34.42534804,17.8646788,9.918265045,62.64330745,9.573750943,44.03186738,15.93542695,16.85465872,23.17804843,2
"RAAZ REBOOT Official Trailer  Emraan Hashmi, Kriti Kharbanda, Gaurav Arora",15.88790268,9.478428215,28.63720059,45.9964633,21.3904202,15.44649303,5.090618506,58.07246566,3.815799952,2.92297639,7.372646034,85.88857055,2
Scream 4 - HD Official Trailer - Dimension Films,20.05944103,13.10141236,51.13828182,15.7008633,12.13695556,39.91089761,13.17581385,34.77633893,29.7999382,9.944322705,17.97564328,42.28009582,2
St Agatha,24.20280129,13.34976852,43.3185339,19.12889779,61.54441833,3.720021248,15.55682272,19.17874515,34.37481523,10.50904319,13.64612132,41.47001505,2
Split Official Trailer 1 (2017) - M,21.92606777,11.6985485,30.72626889,35.64911187,24.50307757,22.86878228,39.12063241,13.50751072,34.64997709,0.316222827,1.753129065,63.2806778,2
"SUMMER OF 84 Official Trailer (2018) Drama, Horror Movie",23.01380932,11.77803576,32.97692835,32.23121762,56.05154037,6.918730587,18.04165244,18.98807585,24.70284849,8.16546157,16.47902429,50.65267086,2
Raaz 3,24.37866777,3.113943338,31.36864901,41.13874137,20.69383413,3.604741767,63.33528161,12.36614138,17.08428562,21.02694362,22.1114397,39.77733552,2
RUIN ME Trailer (2017) Horror Movie,25.93864799,10.12609676,37.39310801,26.54214799,17.2589764,18.56017411,37.44995892,26.73089504,23.65515828,9.022924304,8.929871768,58.39204192,2
Ragini mms 2,21.46890014,5.174709857,21.77690566,51.57948136,11.52398959,5.052170902,74.30624366,9.117593616,28.58145237,18.35382879,21.65947258,31.40524328,2
Resolution Official Trailer #1 (2013) - Thriller Movie HD,23.63196015,12.96366006,39.40974474,23.99463058,36.86396182,33.27562511,18.08925271,11.77116185,14.54619616,4.001713172,8.936289698,72.51579762,2
Insidious Chapter 2 Official Trailer #1 (2013) - Patrick Wilson Movie HD,36.7426604,3.611800075,30.56096733,29.08457816,5.130495131,10.43492109,76.15789771,8.276686817,10.41172668,21.70665562,32.82631934,35.05530059,2
Sinister Official Trailer #1 (2012) - Ethan Hawke Horror Movie HD,21.74723893,9.944466501,42.60291755,25.70537627,22.21572697,5.061053112,70.37609816,2.347118966,15.03978968,1.812453941,5.022861436,78.12489271,2
"HOAX Official Trailer (2019) Brian Thompson, Horror Movie",19.96306479,8.444073051,30.08894622,41.50391221,60.86975932,18.55469495,12.94130087,7.634242624,17.86201596,34.16651487,22.73752242,25.23394525,2
Scary Stories to Tell in the Dark Trailer (2019)  Jangly Man  Movieclips Trailers,17.60126799,11.49591431,27.9093951,42.99342632,8.949249238,8.93259421,75.71760416,6.400556862,37.9583925,13.99208307,18.72447282,29.32504714,2
TALES OF HALLOWEEN - Official Trailer,15.44767916,7.142787427,14.88493532,62.52459884,1.261506137,0.391511293,97.06253409,1.284443587,9.796053171,1.275842823,2.205206826,86.72289848,2
REBORN Official Trailer (2019) Revenge Horror Film,10.22275835,21.5364486,30.95608354,37.284711,17.56049246,49.94135797,26.61015689,5.888001993,77.93680429,9.925254434,10.69810316,1.439834386,2
Paranormal Activity 2 Trailer,12.85945028,0.394961005,6.580687314,80.1649034,16.3691029,2.673397027,79.3422401,1.615267619,1.627990231,0.110907329,0.09158834,98.16951752,2
My Amityville Horror Official Trailer #1 (2013) - Documentary HD,24.18784946,12.08983436,55.62489033,8.097428828,31.37204051,14.71174359,44.8355794,9.080635756,40.9945339,27.00676322,21.41330242,10.58540493,2
Paranormal Activity - Official Trailer [HQ HD],24.90550578,0.613349164,37.28345037,37.19768524,35.86182892,19.63432133,30.71866632,13.78518194,38.66893649,29.13574576,21.85459137,10.34072787,2
Ouija Origin of Evil - Official Trailer (HD),27.55647898,9.722463787,38.43966126,24.28139597,4.94103469,7.206827402,84.71015692,3.141989186,27.59779692,3.29043977,4.501932114,64.60982561,2
Paranormal Activity 4 Official Trailer #2 (2012) Horror Movie HD,32.96218216,4.069381207,51.42838359,11.54005006,23.7935394,19.87684369,40.97671211,15.35290778,15.82018435,0.744549884,2.146851085,81.28840923,2
NIGHT SITTER Official Trailer (2019) Horror Movie,10.21883115,8.926612139,17.79196262,63.06259632,34.87178087,11.96794137,20.43016106,32.73011148,26.19375885,17.87560433,17.93985218,37.99078763,2
Oculus Official Trailer #1 (2014) - Karen Gillan Horror Movie HD,37.10226715,6.266143918,48.91573787,7.715850323,15.95377773,41.8628931,22.5059852,19.67734545,31.33374751,12.02290878,13.8077572,42.83557832,2
